Word,Is_know
涉及,0
好痛,0
胰脾,0
书,0
氨酚,0
并发,0
中药店,0
心窝处,0
黄解,0
肠壁,0
凉茶,0
本地,0
含气,0
卷心菜,0
养好,0
看好,0
痛点,0
袋装,0
小麦,0
十点半,0
大么,0
急躁,0
5-7,0
唯一,0
熊,0
糊,0
尿系,0
绿豆,0
短暂,0
拜托,0
凸起,0
离子,0
糖稀,0
小肠镜,1
制定,0
第3,0
底下,0
吃力,0
尿管,0
小点,0
三周,0
小朋友,0
排石,0
癫痫,0
枸杞,0
心功能,0
创建,0
下疼,0
下痛,0
附属,0
药饭,0
述,0
下床,0
略微,0
断奶,0
流水,0
笑,0
辣凉,0
成份,0
附着,0
除此之外,0
疼过,0
另一方面,0
辩证,0
檗碱,0
哥哥,0
含糖,0
完澡,0
对着,0
保太松,0
下半夜,0
2019年,0
缓释,0
发凉,0
舒适,0
上周五,0
安眠药,0
流出,0
例,0
释片,0
相隔,0
内科罗,0
直径,0
针揉,0
醉,0
结节,0
19号,0
聚克,0
太阳,0
早些,0
指甲,0
番茄,0
智齿,0
腋下,0
肠溶片,0
课,0
当心,0
胃友,0
胡止,0
感覺,0
2017年,0
左手,0
自助,0
吐掉,0
没力,0
谈,0
外加,0
高热,0
盆,0
一天到晚,0
还给,0
吴,0
利胆,0
不服,0
补钙,0
酗酒,0
虫卵,0
打呼噜,0
安定,0
麻痹,0
蒲地,0
负,0
同服,0
原体,0
二甲双胍,0
相比,0
清晰,0
择期,0
重庆,0
欲望,0
保险,0
熏,0
醫生,0
冲泡,0
三四点,0
小口,0
――,0
溶解,0
过咸,0
疫区,0
洗牙,0
嘱咐,0
等下,0
补铁,0
暗,0
红素,0
旺盛,0
肝肾,0
胃一阵,0
泡暖,0
现场,0
益菌,0
排忧解难,0
肠胃型,0
体液,0
上半年,0
上年,0
甘蔗,0
a,0
高点,0
牛羊肉,0
消肿,0
寒,0
这点,0
第2,0
能动,0
配药,0
拉便,0
改进,0
极少,0
班,0
手里,0
固体,0
隐隐疼,0
达立通,0
30分,0
破损,0
替换,0
凉开水,0
关心,0
太阳穴,0
脱发,0
软骨炎,0
毒药,0
美林,0
吃够,0
毒片,0
日期,0
深褐色,0
颈部,0
凉拌,0
大鱼大肉,0
门,0
粒细胞,0
用上,0
反胃酸,0
这儿,0
就胀,0
先前,0
铁,0
勺,0
桌子,0
气胀,0
樱桃,0
进而,0
脱落,0
缩短,0
格外,0
早早,0
薯片,0
高热量,0
沙发,0
脑梗,0
把脉,0
13号,0
乳汁,0
/::,0
怀,0
看上去,0
膝盖,0
八九,0
消旋,0
开胸,0
互相,0
动态,0
凉食,0
7岁,0
水声,0
高于,0
卡韦,0
健身房,0
各项,0
炎伴,0
连花,0
15号,0
劳驾,0
PPI,0
埃索美拉唑,0
芬必,0
塞肛,0
16号,0
耐药性,0
不利于,0
红心,0
负责,0
吃面,0
猜测,0
改用,0
劳动,0
抗原,0
低糖,0
眼儿,0
110,0
大都,0
误,0
6月份,0
上周六,0
蛋类,0
下端,0
先清,0
少部分,0
加号,0
烧烧,0
c14,0
相,0
偏右,0
中餐,0
背心,0
灵片,0
自助餐,0
汉堡,0
恶变,0
膏涂,0
疼药,0
总疼,0
36.8,0
认真,0
～～,0
激烈,0
垫高,0
预后,0
想象,0
传染病,0
指征,0
肠息,0
开学,0
希便,0
密度,0
特异性,0
括约,0
予以,0
肩胛骨,0
苏,0
从没,0
干预,0
面汤,0
平稳,0
提肛,0
3日,0
上腹部,0
便量,0
目标,0
泰诺,0
次要,0
规矩,0
方疼,0
清醒,0
物体,0
汤类,0
轻微痛,0
营养液,0
天旋地转,0
治病,0
错开,0
星期六,0
往后,0
减缓,0
发涨,0
毫米,0
达英,0
可行,0
肌,0
五十,0
眼前,0
腹式,0
直至,0
飞机,0
始终,0
破皮,0
所在,0
主页,0
定片,0
烫烫,0
肝血管瘤,0
有毒,0
钙尔奇,0
创伤,0
一动,0
五官科,0
当面,0
痘,0
想起,0
瓜子,0
素,0
温度计,0
药先,0
随后,0
吸入,0
影像,0
3号,0
腥辣,0
唑➕,0
13年,0
同一个,0
湿疹,0
疼么,0
慎重,0
乳制品,0
对症下药,0
点助,0
耐,0
渗出,0
菌类,0
下部,0
乳头,0
医,0
20号,0
降糖,0
受罪,0
核磁,0
凉辣,0
牙膏,0
酸片,0
凝血,0
抹,0
刺激凉,0
舒缓,0
杜绝,0
3-7,0
异样,0
有的是,0
顺气,0
浪费,0
春,0
分布,0
荆花,0
红豆,0
间歇,0
生物,0
耽搁,0
金属,0
猴头,0
狠,0
眼,0
结论,0
微量元素,0
夜尿,0
不定期,0
痢特灵,0
消息,0
冷空气,0
塞入,0
偏胖,0
李子,0
部疼,0
肛瘘,0
作疼,0
阿斯匹林,0
白米粥,0
湿润,0
噩梦,0
血检,0
热乎乎,0
地衣,0
大便感,0
每晚,0
菌胰,0
头孢克肟,0
十点多,0
解惑,0
辐射,0
入院,0
完整,0
范,0
胆宁片,0
省,0
胶,0
跳舞,0
灼样,0
起见,0
....,0
某个,0
右肋,0
连带,0
退热药,0
市里,0
发亮,0
顽固,0
大前天,0
撒,0
大意,0
稳,0
克罗恩,0
黄褐色,0
氯化,0
乳酶生,0
系,0
碳水化合物,0
7.,0
贝拉唑,0
怕怕,0
胃堵,0
九点多,0
175,0
加味,0
熟食,0
尿少,0
羊,0
透析,0
炎性,0
肾气丸,0
麻麻,0
。。。。。,0
田,0
过胃,0
后脑勺,0
护士,0
尿淀,0
加药,0
释放,0
临睡,0
钡透,0
400,0
手工,0
剑,0
场,0
换季,0
疹子,0
吸氧,0
咪爱,0
干涩,0
马丁宁,0
责任,0
病毒量,0
烦死,0
呵,0
杀灭,0
接诊,0
转院,0
横,0
奥硝唑,0
遭罪,0
备用,0
吡哌,0
禁辛辣,0
运动会,0
手头,0
鉴别,0
达吉,0
游戏,0
饥饿性,0
宫颈,0
猫,0
嚼碎,0
欢乐,0
125,0
娃,0
九月份,0
慎服,0
男人,0
骨质,0
发面,0
硬化,0
每周,0
凉拌菜,0
远离,0
首选,0
深夜,0
20年,0
力,0
左后,0
米糊,0
蓟宾,0
居然,0
僵硬,0
补气,0
香菇,0
宝贝,0
坠感,0
克林霉素,0
护,0
技术,0
热粥,0
好看,0
凉到,0
白质,0
途径,0
叔叔,0
盐酸伊托,0
环丙,0
干妈,0
狗,0
手心,0
浠水状,0
谷参,0
裸花,0
1500,0
此药,0
马丁灵,0
不谢不谢,0
金奥康,0
燕麦片,0
毒,0
中部,0
笋,0
狂犬病,0
霉菌,0
肥大,0
晒,0
叔,0
阿德福韦酯,0
创面,0
改正,0
安康,0
DNA,0
心衰,0
六月,0
隐隐作痛,0
卧位,0
球状,0
气候,0
星期二,0
均匀,0
12指肠,0
发脾气,0
有限,0
83,0
狼吞虎咽,0
喷射状,0
交代,0
偏向,0
疼时,0
5号,0
化痰,0
安静,0
本病,0
听见,0
片剂,0
放射性,0
④,0
严重者,0
水泻,0
依靠,0
宫缩,0
1号,0
冰棍,0
譬如,0
地铁,0
不一会,0
鱼类,0
范畴,0
小苏,0
报道,0
吃头,0
凹槽,0
维生素C,0
挺疼,0
烷胺,0
异位,0
摊,0
腹主,0
牙刷,0
喝冰镇,0
出血点,0
偏上,0
咱,0
镁片,0
热感,0
中腹部,0
侧面,0
不对症,0
浮肿,0
法用量,0
九月,0
加混,0
微笑,0
倾向,0
痤疮,0
病好,0
脑胀,0
计划,0
苡仁,0
肥甘,0
阿胶,0
76,0
便感,0
熬点,0
稀稀,0
冶疗,0
下半年,0
米曲,0
抽血化,0
胃出,0
下泄,0
寝室,0
虫清,0
85,0
林,0
看完,0
记性,0
开灵,0
梅,0
低于,0
抵抗,0
职业,0
居多,0
C13,0
手顺,0
见到,0
速效,0
不痛不痒,0
165,0
轻重,0
1月份,0
肝胆胰脾超声,1
发胖,0
忌口辛辣,0
四环素,0
淋巴结炎,0
拉水样,0
年轻化,0
康复,0
霍香正气液,0
莫西,0
松散,0
为辅,0
六周,0
没味,0
产科,0
毕业,0
冰糖,0
37.7,0
就餐,0
讲话,0
摸摸,0
减小,0
透气,0
特效,0
26号,0
吃醋,0
凉炸,0
胃肠道炎症,0
红烧肉,0
必需,0
打气,0
呼噜,0
向下,0
甲硝锉,0
挫肠,0
娃娃,0
受点,0
白露,0
幽门菌,0
胃肠部,0
不快,0
搬,0
踏实,0
白糖,0
打球,0
肝郁,0
脑炎,0
胎,0
手摸,0
流动,0
暖和,0
份量,0
入职,0
药盒,0
腺体,0
任选,0
细小,0
缺铁性,0
乐克,0
门括,0
凹陷,0
疲倦,0
回晚,0
金银花,0
话题,0
苦水,0
来回,0
粘粘,0
科查,0
快要,0
连服,0
甲氧氯普,0
∩,0
八月,0
身,0
扔,0
瑜伽,0
手压,0
判定,0
前列,0
硬结,0
青春期,0
移植,0
泡饭,0
应激,0
社会,0
吃酸,0
俯卧撑,0
几百,0
恼火,0
十来,0
康恩贝,0
生育,0
紫色,0
哽,0
耳,0
经济,0
过肝,0
高危,0
爽,0
匹维溴,0
随访,0
多多少少,0
脸部,0
油样,0
结晶,0
肉球,0
保留,0
左克,0
清丸,0
进食辛辣,0
心血管,0
说不清,0
成为,0
白米,0
停经,0
不利,0
足以,0
酸辣烫,0
昏昏,0
下角,0
门口,0
漂浮,0
施林,0
爸妈,0
返气,0
老胃病,0
荤菜,0
降压,0
广东,0
胎动,0
深处,0
老年,0
饿感,0
奥克,0
精力,0
我俩,0
从事,0
数量,0
谷草,0
精肝,0
目眩,0
一百,0
级别,0
脊椎,0
松软,0
暂时性,0
抑酸剂,0
参考值,0
西沙必利,0
冲水,0
结炎,0
总管,0
概念,0
起病,0
头天,0
孙,0
血是,0
付费,0
饱即,0
问血,0
打点,0
有味,0
空闲,0
热乎,0
团,0
当晚,0
呕心,0
水电,0
擦屁股,0
汤圆,0
开些,0
复制,0
闲,0
经血,0
总量,0
节律,0
按说,0
200多,0
果冻,0
加倍,0
全程,0
灼感,0
级,0
进行性,0
查找,0
错误,0
行么,0
会诊,0
花钱,0
坐姿,0
微胀,0
聚会,0
微,0
狗狗,0
事后,0
血多,0
机构,0
各位,0
加温,0
记忆,0
露片,0
碍事,0
文字,0
查大,0
篮球,0
紧绷,0
勒,0
口中,0
腹内,0
稀糊,0
84,0
一月份,0
腹鸣,0
次日,0
^_^)，，，，，，，,0
11号,0
黄痰,0
白痰,0
答案,0
小姐,0
锁骨,0
黄芪,0
辅以,0
水煮,0
变得,0
广告,0
尼,0
京东,0
失去,0
要饭,0
益君康,0
星期药,0
疾病史,0
布拉氏,0
馄饨,0
泻叶,0
信,0
拉坐,0
外婆,0
现今,0
堵堵,0
10g,0
化脓,0
双向,0
药物性,0
氧化,0
氨基酸,0
合成,0
转变,0
澡,0
维舒,0
挺胸,0
搽,0
保,0
您们,0
深圳,0
应忌,0
行动,0
水能,0
拉扯,0
药会,0
来得及,0
拉稀拉,0
缓释片,0
治标,0
跑肚,0
汤臣,0
蓖,0
面色,0
骨下,0
康宁,0
不难,0
侧卧,0
氧胆酸,0
上一周,0
撞,0
药胃,0
亿,0
严重性,0
病根,0
撞到,0
屁放,0
输血,0
末梢,0
行胃,0
涌,0
西,0
停下,0
豆子,0
稀薄,0
不完全性,0
肝胃,0
拖拉唑,0
差一点,0
转凉,0
跑完,0
方,0
八点多,0
▽⊙,0
气堵,0
打开,0
打水,0
流到,0
长点,0
天生,0
姑姑,0
预防针,0
大体,0
汁,0
未能,0
仪器,0
漱,0
泮,0
柳,0
生殖,0
碱,0
溴铵片,0
来不及,0
夹杂,0
积水,0
忽冷忽热,0
从前,0
10号,0
扛,0
毒性,0
加胃,0
胸膜,0
药药店,0
贪凉,0
辅食,0
套扎,0
分餐,0
10-14,0
中秋节,0
最初,0
鼓胀,0
4点多,0
接种,0
沉重,0
少吃多餐,0
大声,0
宁栓,0
左腿,0
阵,0
单一,0
90%,0
红点,0
噜咕,0
调药,0
抓伤,0
质,0
即将,0
忌辣,0
连线,0
针刺,0
七月,0
瘤,0
看懂,0
就便,0
胃角,0
胃壁,0
测下,0
小疼,0
酸类,0
高蛋,0
发绿,0
急促,0
之中,0
鸡腿,0
奶水,0
循序渐进,0
雾化,0
纯奶,0
激性,0
讲究,0
紫薯,0
扁平,0
自限性,0
荜铃,0
站直,0
年内,0
病号,0
眼皮,0
面前,0
二级,0
吃氟,0
不光,0
肝火,0
心烦,0
往里,0
呼呼,0
静养,0
失衡,0
寄,0
点[,0
柳氮,0
没关,0
11点多,0
不但,0
放点,0
暴饮,0
拒绝,0
宿,0
助,0
活动性,0
必然,0
顶多,0
前来,0
口香糖,0
臭臭,0
烘烤,0
后服,0
可顺,0
班上,0
这时,0
秘钾,0
手抖,0
账,0
醉酒,0
过会,0
圆鼓鼓,0
凉有,0
温热水,0
参梅,0
四川,0
吕,0
打乱,0
主导型,0
同仁堂,0
镜子,0
为准,0
刺激胃,0
凉风,0
少油,0
2014年,0
敷敷,0
年龄段,0
压到,0
身心,0
盆骨,0
肠球炎,0
成条,0
强调,0
爬,0
吵,0
香丹,0
.....,0
220,0
维C,0
包含,0
心肌,0
忌嘴,0
前晚,0
肯德基,0
主意,0
肝丸,0
难吃,0
无不,0
哗哗,0
7-8,0
脑梗塞,0
流行性,0
车上,0
解得,0
合生元,0
颅内,0
应对,0
一致,0
兑,0
喉咙口,0
得出,0
氟哌,0
5-6,0
刚量,0
七月份,0
珍珠,0
排队,0
不痛,0
力差,0
前去,0
应激性,0
波利特,0
抻,0
反弹,0
利用,0
难得,0
紧接着,0
大馍,0
拉出血,0
心肺,0
安装,0
山楂片,0
发汗,0
桃,0
平静,0
力量,0
鸭脖,0
发臭,0
专科号,0
脂肪瘤,0
阴,0
撞击,0
四十,0
习,0
所以说,0
除术,0
番,0
放下,0
weixin,0
果导,0
状,0
维生素c,0
游走,0
沉,0
中国人,0
施,0
胀满,0
顾虑,0
侧躺,0
鲜,0
紫红色,0
4000散,0
丙烯,0
鼻血,0
麝香,0
一千,0
肛门部,0
打搅,0
到处,0
辛,0
服完,0
硬是,0
保和,0
轻点,0
坏死,0
12点多,0
几日,0
易蒙停,0
囊,0
唑酮,0
有么,0
胃灼热,0
药治,0
自行车,0
疼然,0
肝上,0
应急,0
晕晕,0
一家人,0
盲肠,0
下周,0
黏糊糊,0
发暗,0
抽疼,0
足量,0
中央,0
二十几,0
齐,0
。。。。。。,0
胃复,0
春片,0
安胃,0
脐眼,0
寿命,0
膀胱炎,0
尿毒症,0
病房,0
介意,0
偶尔会,0
3000,0
孕晚期,0
家长,0
四五点,0
宽,0
秋天,0
炒肉,0
肝胆胰腺,0
腰背部,0
蘑菇,0
薄,0
这阵子,0
味儿,0
理气,0
鼻饲,0
围胀,0
调节剂,0
变形,0
艾条灸,0
养生,0
头皮,0
其一,0
吃吃药,0
五点半,0
88,0
左下角,0
沥青,0
免得,0
顿顿,0
槟榔,0
胡,0
车祸,0
荔枝,0
及早,0
仲景,0
青椒,0
盆底,0
优先,0
求助,0
][,0
稀释,0
厚腻,0
葵花胃,0
4.5,0
军训,0
2015年,0
管住,0
性生活史,0
只好,0
小便量,0
部痛,0
针揉肚子,0
筋,0
30多,0
绝经,0
烦人,0
房事,0
必得,0
十三,0
水飞,0
画,0
中下,0
雷贝拉措,0
坏处,0
|,0
不小心,0
自觉,0
七点多,0
立位,0
挑,0
嘌呤,0
肠康片,0
保温,0
客服,0
第一时间,0
鼓气,0
猜,0
威地,0
1.0g,0
欠,0
呦,0
鼻涕样,0
温毛巾,0
梗,0
0.2g,0
局限,0
保质期,0
完水,0
停留,0
胸下,0
藿香正气软,0
酸臭味,0
肠溶,0
发霉,0
晚期,0
煲,0
牵涉,0
药单,0
肝胆脾彩,0
上星期,0
按质,0
食场,0
强健,0
体魄,0
无疑,0
恼怒,0
对待,0
遇,0
還,0
38.6,0
讲解,0
去掉,0
消退,0
尿完,0
磺胺,0
校医院,0
此时,0
嗷嗷,0
性疼,0
相互作用,0
许,0
‍‍,0
‍甲,0
法,0
一日多餐,0
用点,0
尿囊,0
浓痰,0
胃肠安,0
网站,0
头孢克,0
尖,0
轻易,0
流行,0
整夜,0
郊果,0
意外,0
脓性,0
蜷缩,0
不专业,0
减半,0
体炎,0
\,0
油性,0
江苏,0
通片,0
｡,0
读书,0
硬度,0
取出,0
当初,0
石斛,0
冷热,0
脊柱,0
松手,0
共用,0
杀掉,0
备孕期,0
苍白,0
病从口入,0
来年,0
住校,0
着想,0
输完液,0
到位,0
制酸,0
输点液,0
地上,0
恢复期,0
复检,0
中医师,0
稳妥,0
稀有,0
轮状,0
有助,0
冷制品,0
80%,0
12号,0
水少,0
玻璃,0
怪不得,0
高中生,0
依照,0
81,0
绿豆粥,0
蒲地蓝,0
暖宝,0
国家,0
50多,0
链接,0
然而,0
毛细血管,0
幼儿园,0
整晚,0
美片,0
上身,0
暗示,0
连素,0
毫无,0
先天,0
复春,0
几周,0
小息肉,0
小于,0
疾控,0
发病率,0
初三,0
放置,0
毛,0
91,0
先生,0
减压,0
脑部,0
慢走,0
那会儿,0
舌质,0
不齐,0
传,0
人们,0
买来,0
净感,0
除根,0
喝温,0
买江,0
米稀,0
无痛感,0
完屁,0
药试,0
手段,0
2012年,0
18号,0
舌尖,0
祝福,0
便池,0
31号,0
热汤,0
10点多,0
肠球,0
公交,0
盐液,0
谷物,0
薏,0
猪瘦肉,0
转诊,0
引,0
不一,0
道,0
分配,0
店,0
肠胃药,0
昨日,0
老年性,0
久坐,0
借,0
寒气,0
表,0
硬邦邦,0
恒康,0
正清,0
紫菜,0
金黄色,0
烯,0
女人,0
左面,0
例子,0
哆嗦,0
原理,0
应当,0
正是,0
拖到,0
好不容易,0
酸臭,0
颅脑,0
点痛,0
确切,0
匹维溴氨,0
五月,0
躯体,0
肛塞,0
脚底,0
赘肉,0
熟透,0
阅读,0
凉会,0
行气,0
做碳,0
完气,0
石榴,0
酸辣粉,0
依次,0
解放军,0
陈皮,0
莫沙,0
流清,0
一家,0
恐怕,0
响屁,0
173,0
颠倒,0
印,0
明,0
据说,0
号脉,0
室友,0
微量,0
血栓,0
携带,0
美常安,0
蛋炒饭,0
称为,0
老爱,0
或者凉,0
往常,0
山楂丸,0
强迫,0
浓缩,0
片助,0
痛然,0
共同,0
痛一会,0
喹诺酮,0
肠部,0
成绩,0
噜,0
有售,0
胸后,0
忌讳,0
无味,0
血水,0
恐慌,0
71,0
粘质,0
吹风扇,0
木瓜,0
二月份,0
在校,0
打工,0
卫生院,0
黏黏,0
气泡,0
内侧,0
三金片,0
亦可,0
气丸,0
3点多,0
疯,0
甜品,0
附院,0
挂肛,0
看样,0
耳石症,0
倦怠,0
鼓起,0
回老家,0
想法,0
积聚,0
这才,0
盛,0
上好,0
看起来,0
有解,0
产检,0
封,0
便灵,0
稍事停留,0
咖喱,0
黄黄,0
時候,0
先服,0
猪脚,0
高糖,0
27号,0
丁琳,0
兄弟,0
劈,0
改天,0
易产气,0
起泡,0
套叠,0
气出,0
误诊,0
羊肉串,0
稀溏,0
》,0
胀么,0
上半身,0
ppa,0
肛管,0
筷子,0
隐,0
熟悉,0
性病,0
疏松,0
血沉,0
空肠,0
六七点,0
看病人,0
清开,0
各个,0
南京,0
酯片,0
化疗,0
铋,0
凹,0
搏动,0
隐痛感,0
活性,0
暴躁,0
168,0
近来,0
血生化,0
全名,0
下身,0
怪怪,0
促动力,0
阑尾区,0
起因,0
优质,0
成年人,0
退烧针,0
厕纸,0
咽痒,0
挨着,0
开方,0
晨尿,0
发挥,0
切开,0
抗菌素,0
胃体,0
高二,0
价钱,0
插入,0
咸鸭蛋,0
便纸,0
手腕,0
新疆,0
十月份,0
测个,0
便通,0
阿昔洛韦,0
死亡率,0
当中,0
武,0
畸形,0
添加剂,0
血钾,0
四月,0
容量,0
十八,0
冬瓜,0
肝是,0
三分之一,0
方位,0
年级,0
潜伏期,0
交,0
分辨,0
机制,0
瑞健,0
对乙酰氨基,0
心绞痛,0
穿衣,0
膝关节,0
哥,0
分离,0
抖,0
紫珠,0
开会,0
腐竹,0
回流,0
猴菇,0
精子,0
本月,0
吃冰,0
奥利奥,0
武汉人,0
一颗颗,0
阿奇,0
红疹,0
粘腻,0
室外,0
时好,0
胃区,0
擦伤,0
元旦,0
氮磺,0
巨疼,0
渐渐,0
难免,0
埃索美,0
打虫药,0
公筷,0
阴痛,0
这项,0
慢点,0
仁粥,0
月底,0
身材,0
雪梨,0
铋钾,0
咕噜声,0
过节,0
指南,0
打碎,0
鼓音,0
粉条,0
瞌睡,0
青色,0
聊聊天,0
配别,0
适么,0
测定,0
机器,0
唉气,0
腹壁,0
房,0
肠黏膜,0
酸碱,0
从新,0
炸烧,0
烤生,0
道蠕,0
腹下,0
适时,0
按理说,0
发慌,0
会儿,0
可靠,0
最终,0
温计,0
脐炎,0
软组织,0
月初,0
剖宫产,0
一两点,0
胃必,0
湖南,0
相当,0
丑,0
滤泡,0
头胀,0
断药,0
保护药,0
利尿,0
前不久,0
界面,0
，，，，，,0
改掉,0
噜叫,0
家族史,0
究竟,0
下缘,0
被窝,0
茼蒿,0
顺心,0
肋弓,0
肚脐周,0
禁,0
沫沫,0
代偿,0
入,0
甘草片,0
上周四,0
胃蠕,0
实习,0
乌,0
浓稠,0
疲乏,0
组,0
养乐,0
夹,0
卷,0
对乙酰氨基酚,0
把握,0
稀但,0
吃胃,0
于是,0
漏,0
生理性,0
离开,0
终身,0
螺内酯,0
肠内,0
梅毒,0
肌肉痛,0
点赞,0
胃弱,0
每月,0
蒜苗,0
下药,0
棒,0
好胀,0
肠胃性,0
里头,0
断续,0
过粘,0
禽肉,0
酸钠,0
保泰松,0
常食,0
榨菜,0
混乱,0
阵发,0
吃易,0
十一月份,0
大拇指,0
镇上,0
胃灼,0
老疼,0
胃到,0
好大,0
单用,0
昏,0
肠虫清,0
磷酸,0
膨胀,0
时刻,0
猪蹄,0
变差,0
入手,0
圆,0
痛快,0
据,0
拿到,0
火药,0
打哆嗦,0
起初,0
一块儿,0
肾病,0
误差,0
括约肌,0
缓泻剂,0
生凉,0
叽里咕噜,0
病灶,0
修养,0
擅长,0
楼,0
阳虚,0
内服,0
援生,0
力维,0
便溏,0
间接性,0
摩擦,0
HP阳性,0
曲,0
刚测,0
状物,0
俗话说,0
正常量,0
维素,0
上气,0
热毯,0
大哥,0
泰,0
73,0
带脓,0
开具,0
霍香,0
满足,0
页面,0
腹正,0
维U颠,0
腹可安,0
输点,0
药性,0
单发,0
手麻,0
衰竭,0
益气,0
房间,0
咕嘟,0
便检,0
看清,0
人生,0
熬粥,0
水胃,0
三餐,0
胰管,0
肚脐处,0
倍健,0
好容易,0
左氧沙星,0
周期性,0
差别,0
相反,0
早午,0
氨酚烷,0
外用药,0
黑芝麻,0
生日,0
纳差,0
超生,0
高锰酸,0
花椒,0
鸡翅,0
儿,0
理,0
右上,0
腰间盘,0
中等,0
养养,0
黄莲素,0
摆脱,0
余,0
夸张,0
X线,0
参芪,0
粥养,0
放学,0
声响,0
服食,0
辛辣物,0
骨盆,0
反倒,0
1.5,0
水似,0
肛门口胀,0
面积,0
激光,0
长短,0
高一,0
针剂,0
肝腹水,0
腿部,0
上床,0
2013年,0
有一天,0
屋里,0
翻江倒海,0
现有,0
扑,0
报销,0
小学,0
炒蛋,0
土豆丝,0
糊糊状,0
女士,0
胃肠性,0
狭窄,0
解手,0
手套,0
甘草酸,0
如上,0
咽干,0
通俗,0
做痛,0
酒量,0
流失,0
男孩,0
10岁,0
帮帮,0
压住,0
牛肉面,0
结实,0
马路,0
25号,0
药酒,0
元素,0
视,0
乡下,0
性食,0
气儿,0
少点,0
妇幼,0
动力剂,0
忽视,0
执行,0
昏迷,0
最低,0
贻误,0
热开水,0
上几,0
寻找,0
阴茎,0
氨苄,0
香锅,0
白白,0
致病菌,0
裂开,0
二月,0
稀状,0
漏诊,0
咕咕咕,0
力压,0
静滴,0
淡淡,0
此前,0
饱饱,0
满满,0
鱼汤,0
经验性,0
吃不消,0
介入,0
患病,0
自费,0
憋尿,0
广,0
火气,0
汤剂,0
天津,0
用到,0
即便,0
吞下,0
栗子,0
度过,0
作业,0
男友,0
混沌,0
维U,0
断根,0
降酶,0
精,0
对么,0
石蜡油,0
冒菜,0
肠上,0
皮化生,0
腰带,0
所有人,0
尿色,0
不到,0
价值,0
厘子,0
600,0
血查,0
按住,0
淋,0
胃泌素,0
泌尿科,0
细节,0
销售,0
喝药,0
服点,0
半托拉唑,0
清火,0
炒面,0
截,0
湖南人,0
单单,0
道菌群,0
和凉,0
指肠,0
瞎,0
酚片,0
贴近,0
地板,0
指处,0
饱食,0
盲,0
病患,0
超重,0
∀°,0
症狀,0
點,0
作响,0
到达,0
暖暖腹部,0
粉红色,0
半片,0
水杯,0
头脑,0
处女膜,0
广大,0
蜡样,0
发虚,0
降脂,0
烦恼,0
顺其自然,0
碳酸铋,0
冷冻,0
长效,0
36.4,0
低聚,0
雌,0
药后,0
糖类,0
大口,0
兰尾炎,0
与否,0
瞬间,0
马来酸,0
掺,0
酒烟,0
摄取,0
饭疼,0
壁,0
挂面,0
用么,0
迷糊,0
8点多,0
讨论,0
痛多,0
来事,0
腰腹部,0
人参,0
水果汁,0
减到,0
疝,0
38.4,0
镜下,0
扁桃,0
｡◕,0
病检,0
规律化,0
调节胃,0
喉结,0
成长,0
元宵节,0
忌口忌,0
疼一会,0
差不多三,0
止吐药,0
6点多,0
放弃,0
侧睡,0
蹲久,0
直立,0
一百多,0
三四百,0
夫妻,0
花菜,0
前者,0
哒,0
加拘,0
缘酸,0
酸菜鱼,0
外部,0
利害,0
瞎想,0
番泻,0
故,0
崩溃,0
吓到,0
胆固,0
醇类,0
出血会,0
测血压,0
患处,0
害,0
中耳炎,0
气球,0
耍,0
38.7,0
--,0
1/3,0
药管,0
平素,0
芥末,0
生葱,0
烹调,0
30号,0
跑去,0
呕酸,0
散结,0
蒲公英水,0
备点,0
喝冰,0
胡乱,0
韩,0
养胃丸,0
重油,0
罐,0
王老吉,0
时侯,0
豆奶,0
时痛,0
西米,0
养颜,0
嚼成,0
你家,0
刀,0
疼一,0
对方,0
之所以,0
各地,0
跪,0
水份,0
鼻孔,0
回国,0
！！！！,0
滑,0
出血多,0
易于,0
肛镜,0
放开,0
铝片,0
同类,0
干扰素,0
早曰,0
壶,0
x光,0
胃难,0
繁殖,0
烤鸭,0
知,0
得话,0
创,0
手指头,0
从未,0
楼梯,0
肚挤,0
下车,0
动弹,0
复习,0
瘦身,0
凉肚子,0
县级,0
市级,0
双歧杆,0
制酸药,0
补救,0
痔栓,0
量少,0
血混,0
脸红,0
海参,0
中西药,0
BMI,0
长时间,0
放糖,0
2/3,0
公交车,0
验单,0
胃里,0
肝内,0
吐气,0
圆柱形,0
疑惑,0
旺,0
愁死,0
几号,0
村里,0
异位症,0
油脂,0
快递,0
一丁点,0
变稀,0
冷油,0
思,0
咖啡因,0
午觉,0
凉白,0
粥样,0
维u,0
38.3,0
疼死,0
面对,0
l,0
值得,0
阴部,0
把手,0
些许,0
36.7,0
有没有用,0
竭诚,0
左氧佛,0
帅哥,0
读,0
初二,0
用劲,0
权威,0
江西,0
大二,0
肝气,0
失常,0
动物性,0
有胀,0
cT,0
禁水,0
软易,0
少辣,0
低盐,0
0.3,0
非诺贝特,0
刘万里,0
补点,0
味觉,0
推拿,0
催,0
3.忌,0
单纯性,0
心脑血管,0
胃偶尔,0
饿醒,0
先后,0
长跑,0
胆息肉,0
输水,0
立位片,0
磨,0
谷氨酰,0
Hp,0
乙型,0
止痛针,0
三文鱼,0
抽血化验,0
统一,0
肠道菌,0
刀口,0
240,0
金银花茶,0
换别,0
右胸,0
一不小心,0
白吃,0
平淡,0
多少量,0
下行,0
